3.63 -7.28686 -6.02898 27.2491 -7.28686 -6.02898 27.2491
3.64 -7.16721 -6.03329 26.9619 -7.16721 -6.03329 26.9619
3.65 -7.0603 -6.05683 26.6766 -7.06029 -6.05683 26.6766
3.66 -6.96669 -6.09874 26.3951 -6.96668 -6.09875 26.3951
3.67 -6.88683 -6.15819 26.1193 -6.88683 -6.1582 26.1192
3.68 -6.82105 -6.23436 25.8509 -6.82105 -6.23436 25.8508
3.69 -6.76955 -6.32643 25.5916 -6.76955 -6.32644 25.5916
3.7 -6.73245 -6.43365 25.343 -6.73245 -6.43366 25.343
3.71 -6.70979 -6.55527 25.1067 -6.70979 -6.55528 25.1067
3.72 -6.70152 -6.69057 24.8842 -6.70152 -6.69058 24.8842
3.73 -6.70755 -6.83884 24.6768 -6.70755 -6.83885 24.6768
3.74 -6.72772 -6.99937 24.486 -6.72772 -6.99938 24.486
3.75 -6.7618 -7.17143 24.3131 -6.76181 -7.17144 24.3131
